bbox_gap_voxels,contact_fraction_r1,contact_fraction_r2,duplicate_score_r1,duplicate_score_r2,exact_voxel_iou,gt_false_split_pair,gt_instance_id,gt_instance_label,label_hist_cosine,left_index,left_label,left_uid,min_distance_m,right_index,right_label,right_uid,scene,voxel_size_m
0,0.4482758620689655,0.7586206896551724,0.4478872396620888,0.7579630209666118,0.03389830508474576,True,88,ceiling,0.999133073092352,59,lamp,37e83b60-4298-4099-b32b-79795170c6d9,0.0,69,lamp,6797cfd0-932b-450c-83c8-ef8e732576cf,room0,0.05
2,0.0,0.043478260869565216,0.0,0.00028832403908873194,0.0,False,,,0.006631452899040835,60,lamp,022f3839-1dd3-4a4a-9da5-3a7b4d8835b0,0.15000000000000002,63,end table,72f62906-69a6-4adc-b31c-1f66c5f5fdc1,room0,0.05
0,0.20588235294117646,0.5882352941176471,0.015370543983174034,0.043915839951925814,0.0,True,88,ceiling,0.07465692791827389,60,lamp,022f3839-1dd3-4a4a-9da5-3a7b4d8835b0,0.05,64,power outlet,639beaf1-136c-4092-9ff9-bdff80080ec5,room0,0.05
0,0.375,0.671875,0.1539570764689439,0.27583976200685784,0.061224489795918366,True,88,ceiling,0.4105522039171837,60,lamp,022f3839-1dd3-4a4a-9da5-3a7b4d8835b0,0.0,65,lamp,5f2fe9f6-9298-4323-8b46-ade432378094,room0,0.05
0,0.4864864864864865,0.7297297297297297,0.09749362810953537,0.14624044216430304,0.11206896551724138,True,88,ceiling,0.20040356889182268,60,lamp,022f3839-1dd3-4a4a-9da5-3a7b4d8835b0,0.0,67,lamp,f38dbff4-d6ce-4bbb-8b64-7be016a85dc5,room0,0.05
0,0.6551724137931034,0.896551724137931,0.6539729504546165,0.8949103532536857,0.1,True,88,ceiling,0.9981692401675725,60,lamp,022f3839-1dd3-4a4a-9da5-3a7b4d8835b0,0.0,69,lamp,6797cfd0-932b-450c-83c8-ef8e732576cf,room0,0.05
0,0.11956521739130435,0.2717391304347826,2.5766850841617e-05,5.856102464003863e-05,0.00035656979853806385,True,88,ceiling,0.00021550457067534218,60,lamp,022f3839-1dd3-4a4a-9da5-3a7b4d8835b0,0.0,71,blinds,b802f3e3-2823-446b-a014-c4ed6b52d175,room0,0.05
2,0.0,0.0,0.0,0.0,0.0,False,,,0.1086523855571411,62,book,5fcf8c0f-1b7d-4056-bff7-731c3c08d6f4,0.5678908345800274,63,end table,72f62906-69a6-4adc-b31c-1f66c5f5fdc1,room0,0.05
0,0.5294117647058824,0.9705882352941176,0.05123781118701193,0.09393598717618853,0.017817371937639197,False,,,0.09678253224213364,63,end table,72f62906-69a6-4adc-b31c-1f66c5f5fdc1,0.0,64,power outlet,639beaf1-136c-4092-9ff9-bdff80080ec5,room0,0.05
0,0.015625,0.1875,0.0012971138926940425,0.01556536671232851,0.0,False,,,0.08301528913241872,63,end table,72f62906-69a6-4adc-b31c-1f66c5f5fdc1,0.07071067811865477,65,lamp,5f2fe9f6-9298-4323-8b46-ade432378094,room0,0.05
0,0.24324324324324326,0.4594594594594595,0.02345632888790263,0.04430639901048274,0.008771929824561403,False,,,0.09643157431693303,63,end table,72f62906-69a6-4adc-b31c-1f66c5f5fdc1,0.0,67,lamp,f38dbff4-d6ce-4bbb-8b64-7be016a85dc5,room0,0.05
0,0.1724137931034483,0.3448275862068966,0.007608819329732284,0.015217638659464568,0.0044444444444444444,False,,,0.044131152112447246,63,end table,72f62906-69a6-4adc-b31c-1f66c5f5fdc1,0.0,69,lamp,6797cfd0-932b-450c-83c8-ef8e732576cf,room0,0.05
0,0.0,0.0,0.0,0.0,0.0,False,,,5.94977795044958e-07,63,end table,72f62906-69a6-4adc-b31c-1f66c5f5fdc1,0.5024937810560445,71,blinds,b802f3e3-2823-446b-a014-c4ed6b52d175,room0,0.05
0,0.5,0.6764705882352942,0.46991140574346435,0.6357624901235106,0.10112359550561797,True,88,ceiling,0.9398228114869287,64,power outlet,639beaf1-136c-4092-9ff9-bdff80080ec5,0.0,65,lamp,5f2fe9f6-9298-4323-8b46-ade432378094,room0,0.05
0,0.8529411764705882,1.0,0.8460670396278214,0.9919406671498596,0.24561403508771928,True,88,ceiling,0.9919406671498596,64,power outlet,639beaf1-136c-4092-9ff9-bdff80080ec5,0.0,67,lamp,f38dbff4-d6ce-4bbb-8b64-7be016a85dc5,room0,0.05
1,0.0,0.4827586206896552,0.0,0.015026642306309715,0.0,True,88,ceiling,0.031126616205927264,64,power outlet,639beaf1-136c-4092-9ff9-bdff80080ec5,0.1,69,lamp,6797cfd0-932b-450c-83c8-ef8e732576cf,room0,0.05
0,0.0,0.0,0.0,0.0,0.0,True,88,ceiling,6.643864927826049e-06,64,power outlet,639beaf1-136c-4092-9ff9-bdff80080ec5,0.35707142142714254,71,blinds,b802f3e3-2823-446b-a014-c4ed6b52d175,room0,0.05
0,0.40540540540540543,0.6486486486486487,0.3954715757132501,0.6327545211412001,0.09782608695652174,True,88,ceiling,0.9754965534260168,65,lamp,5f2fe9f6-9298-4323-8b46-ade432378094,0.0,67,lamp,f38dbff4-d6ce-4bbb-8b64-7be016a85dc5,room0,0.05
0,0.21875,0.359375,1.7464626225335057e-05,2.869188594162188e-05,0.000716974368166338,True,88,ceiling,7.98382913158174e-05,65,lamp,5f2fe9f6-9298-4323-8b46-ade432378094,0.0,71,blinds,b802f3e3-2823-446b-a014-c4ed6b52d175,room0,0.05
0,0.10344827586206896,0.7241379310344828,0.016285404610409684,0.11399783227286779,0.0,True,88,ceiling,0.15742557790062695,67,lamp,f38dbff4-d6ce-4bbb-8b64-7be016a85dc5,0.05,69,lamp,6797cfd0-932b-450c-83c8-ef8e732576cf,room0,0.05
0,0.0,0.05405405405405406,0.0,1.8328950364691178e-06,0.0,True,88,ceiling,3.390855817467868e-05,67,lamp,f38dbff4-d6ce-4bbb-8b64-7be016a85dc5,0.1,71,blinds,b802f3e3-2823-446b-a014-c4ed6b52d175,room0,0.05
